Brand,Model,Vehicle Class,EngineSize,Cylinders,Transmission,FuelType,FuelConsumptionCity,Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),FuelConsumptionComb,Emission
40,CAMRY,MID-SIZE,2.5,4,AS6,X,9.5,6.6,8.2,34,189
40,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,5.9,5.7,50,131
40,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.8,6.2,6,47,138
40,COROLLA,MID-SIZE,1.8,4,A4,X,8.6,6.5,7.7,37,177
40,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42,156
40,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,41,159
40,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,9.4,7.5,8.5,33,196
40,FJ CRUISER 4WD,SUV - SMALL,4,6,A5,X,14.3,11.2,12.9,22,297
40,HIGHLANDER,SUV - SMALL,2.7,4,AS6,X,11.7,8.6,10.3,27,237
40,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13,9.7,11.5,25,264
40,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8,8.6,8.3,34,191
40,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,X,7.9,8.6,8.2,34,189
40,PRIUS,MID-SIZE,1.8,4,AV,X,4.7,4.9,4.8,59,110
40,PRIUS c,COMPACT,1.5,4,AV,X,4.6,4.9,4.7,60,108
40,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.3,5.8,5.5,51,126
40,RAV4,SUV - SMALL,2.5,4,AS6,X,10,7.6,8.9,32,205
40,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.4,8.1,9.4,30,216
40,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS6,X,10.6,8.2,9.5,30,218
40,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,19,13.9,16.7,17,384
40,SIENNA,30VAN,3.5,6,AS6,X,12.9,9.4,11.3,25,260
40,SIENNA AWD,30VAN,3.5,6,AS6,X,14.2,10.3,12.4,23,285
40,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,12.2,9.3,10.9,26,251
40,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,X,13.1,10.5,11.9,24,274
40,TUNDRA,PICKUP TRUCK - STANDARD,4,6,AS5,X,14.8,11.8,13.5,21,310
40,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.9,12.8,15.1,19,347
40,VENZA,SUV - SMALL,2.7,4,AS6,X,11.4,8.2,10,28,230
40,VENZA 4WD,SUV - SMALL,2.7,4,AS6,X,11.6,8.5,10.2,28,235
40,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,12.9,9.4,11.3,25,260
40,YARIS,COMPACT,1.5,4,M5,X,7.8,6.3,7.1,40,163
41,BEETLE,COMPACT,1.8,4,A6,X,9.5,7.2,8.5,33,196
41,BEETLE TDI (modified),COMPACT,2,4,A6,D,8.4,5.9,7.4,38,200
41,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,A6,X,9.8,7.3,8.7,32,200
41,CC,COMPACT,2,4,A6,Z,11.1,7.9,9.7,29,223
41,CC 4MOTION,COMPACT,3.6,6,A6,Z,14.3,9.8,12.3,23,283
41,EOS,SUBCOMPACT,2,4,A6,Z,10.9,8,9.6,29,221
41,GOLF WAGON,STATION WAGON - SMALL,2.5,5,A6,X,11,7.7,9.5,30,218
41,JETTA,COMPACT,1.8,4,A6,X,9.5,6.7,8.2,34,189
41,PASSAT,MID-SIZE,1.8,4,A6,X,9.9,6.9,8.6,33,198
41,ROUTAN,30VAN,3.6,6,A6,X,14.2,9.5,12.1,23,278
41,TOUAREG,SUV - STANDARD,3.6,6,AS8,Z,14.4,10.4,12.6,22,296
42,S60,COMPACT,2.5,5,AS6,X,11.3,7.8,9.7,29,223
42,S60 AWD,COMPACT,2.5,5,AS6,X,11.6,8.3,10.1,28,232
42,S80,MID-SIZE,3.2,6,AS6,X,11.9,8.1,10.2,28,235
42,S80 AWD,MID-SIZE,3,6,AS6,X,13.2,9.5,11.5,25,264
42,XC60,SUV - SMALL,3.2,6,AS6,X,13,8.9,11.2,25,258
42,XC60 AWD,SUV - SMALL,3,6,AS6,X,13.4,9.8,11.8,24,271
42,XC70 AWD,SUV - SMALL,3,6,AS6,X,13.4,9.8,11.8,24,271
42,XC90 AWD,SUV - STANDARD,3.2,6,AS6,X,14.9,10.2,12.8,22,294
